Id,ConfirmedCases,Fatalities
13780,14,0
13781,16,0
13782,16,0
13783,16,0
13784,0,0
13785,0,0
13786,0,0
13787,1,0
13788,1,0
13789,1,0
13790,1,0
13791,1,0
13792,1,0
13793,1,0
13794,1,0
13795,1,0
13796,1,0
13797,1,0
13798,1,0
13799,1,0
13800,1,0
13801,1,0
13802,1,0
13803,1,0
13804,1,0
13805,1,0
13806,1,0
13807,1,0
13808,1,0
13809,1,0
13810,1,0
13811,1,0
13812,1,0
13813,1,0
13814,1,0
13815,1,0
13816,1,0
13817,1,0
13818,1,0
13819,1,0
13820,1,0
13821,1,0
13822,1,0
13823,1,0
13824,1,0
13825,1,0
13826,1,0
13827,1,0
13828,1,0
13829,1,0
13830,1,0
13831,1,0
13832,1,0
13833,1,0
13834,1,0
13835,1,0
13836,1,0
13837,1,0
13838,1,0
13839,1,0
13840,1,0
13841,1,0
13842,1,0
13843,1,0
13844,1,0
13845,2,0
13846,2,0
13847,3,0
13848,3,0
13849,4,0
13850,5,0
13851,5,0
13852,5,0
13853,5,0
13854,5,0
13855,6,0
13856,6,0
13857,9,0
13858,9,0
13859,9,0
13860,9,0
13861,0,0
13862,0,0
13863,0,0
13864,0,0
13865,0,0
13866,0,0
13867,0,0
13868,0,0
13869,0,0
13870,0,0
13871,0,0
13872,0,0
13873,0,0
13874,0,0
13875,0,0
13876,0,0
13877,0,0
13878,0,0
13879,0,0
13880,0,0
13881,0,0
13882,0,0
13883,0,0
13884,0,0
13885,0,0
13886,0,0
13887,0,0
13888,0,0
13889,0,0
13890,0,0
13891,0,0
13892,0,0
13893,0,0
13894,0,0
13895,0,0
13896,0,0
13897,0,0
13898,0,0
13899,0,0
13900,0,0
13901,0,0
13902,0,0
13903,0,0
13904,0,0
13905,0,0
13906,0,0
13907,0,0
13908,0,0
13909,0,0
13910,0,0
13911,0,0
13912,2,0
13913,2,0
13914,2,0
13915,2,0
13916,3,0
13917,4,0
13918,4,0
13919,5,0
13920,5,0
13921,9,0
13922,9,0
13923,12,0
13924,17,0
13925,28,0
13926,33,0
13927,46,0
13928,50,0
13929,50,0
13930,55,0
13931,55,0
13932,60,0
13933,62,0
13934,64,0
13935,64,0
13936,71,0
13937,74,0
13938,0,0
13939,0,0
13940,0,0
13941,0,0
13942,0,0
13943,0,0
13944,0,0
13945,0,0
13946,0,0
13947,0,0
13948,0,0
13949,0,0
13950,0,0
13951,0,0
13952,0,0
13953,0,0
13954,0,0
13955,0,0
13956,0,0
13957,0,0
13958,0,0
13959,0,0
13960,0,0
13961,0,0
13962,0,0
13963,0,0
13964,0,0
13965,0,0
13966,0,0
13967,0,0
13968,0,0
13969,0,0
13970,0,0
13971,0,0
13972,0,0
13973,0,0
13974,0,0
13975,0,0
13976,0,0
13977,0,0
13978,0,0
13979,0,0
13980,0,0
13981,0,0
13982,0,0
13983,0,0
13984,0,0
13985,0,0
13986,0,0
13987,0,0
13988,0,0
13989,0,0
13990,1,0
13991,1,0
13992,1,0
13993,3,0
13994,3,0
13995,3,1
13996,3,1
13997,3,1
13998,3,1
13999,4,1
14000,6,1
14001,6,1
14002,6,1
14003,8,1
14004,8,1
14005,8,1
14006,11,1
14007,11,1
14008,11,1
14009,11,1
14010,11,1
14011,11,1
14012,11,1
14013,13,1
14014,13,1
14015,0,0
14016,0,0
14017,0,0
14018,0,0
14019,0,0
14020,0,0
14021,0,0
14022,0,0
14023,0,0
14024,0,0
14025,0,0
14026,0,0
14027,0,0
14028,0,0
14029,0,0
14030,0,0
14031,0,0
14032,0,0
14033,0,0
14034,0,0
14035,0,0
14036,0,0
14037,0,0
14038,0,0
14039,0,0
14040,0,0
14041,0,0
14042,0,0
14043,0,0
14044,0,0
14045,0,0
14046,0,0
14047,0,0
14048,0,0
14049,0,0
14050,0,0
14051,0,0
14052,0,0
14053,0,0
14054,0,0
14055,0,0
14056,0,0
14057,0,0
14058,0,0
14059,0,0
14060,0,0
14061,0,0
14062,0,0
14063,0,0
14064,0,0
14065,0,0
14066,0,0
14067,0,0
14068,0,0
14069,0,0
14070,0,0
14071,0,0
14072,0,0
14073,1,0
14074,1,0
14075,1,0
14076,2,0
14077,2,0
14078,3,0
14079,3,0
14080,3,0
14081,3,0
14082,6,0
14083,6,0
14084,6,0
14085,16,1
14086,18,1
14087,23,2
14088,23,4
14089,25,4
14090,37,6
14091,40,6
14092,0,0
14093,0,0
14094,0,0
14095,0,0
14096,0,0
14097,0,0
14098,0,0
14099,0,0
14100,0,0
14101,0,0
14102,0,0
14103,0,0
14104,0,0
14105,0,0
14106,0,0
14107,0,0
14108,0,0
14109,0,0
14110,0,0
14111,0,0
14112,0,0
14113,0,0
14114,0,0
14115,0,0
14116,0,0
14117,0,0
14118,0,0
14119,0,0
14120,0,0
14121,0,0
14122,0,0
14123,0,0
14124,0,0
14125,0,0
14126,0,0
14127,0,0
14128,1,0
14129,1,0
14130,6,0
14131,10,0
14132,18,0
14133,24,0
14134,38,0
14135,82,0
14136,128,1
14137,188,1
14138,265,3
14139,321,3
14140,382,4
14141,503,5
14142,503,5
14143,804,10
14144,959,12
14145,1135,20
14146,1413,24
14147,1705,43
14148,2051,58
14149,2460,76
14150,2994,106
14151,3631,136
14152,4204,179
14153,4749,213
14154,5560,276
14155,6412,356
14156,7431,434
14157,8603,546
14158,9762,639
14159,10866,771
14160,11750,864
14161,12595,1039
14162,13614,1173
14163,14697,1339
14164,15723,1487
14165,16627,1651
14166,17851,1766
14167,18803,1867
14168,19580,2101
14169,0,0
14170,0,0
14171,0,0
14172,0,0
14173,0,0
14174,0,0
14175,0,0
14176,0,0
14177,0,0
14178,0,0
14179,0,0
14180,0,0
14181,0,0
14182,0,0
14183,0,0
14184,0,0
14185,0,0
14186,0,0
14187,0,0
14188,0,0
14189,0,0
14190,0,0
14191,0,0
14192,0,0
14193,0,0
14194,0,0
14195,0,0
14196,0,0
14197,0,0
14198,0,0
14199,0,0
14200,0,0
14201,0,0
14202,0,0
14203,0,0
14204,0,0
14205,0,0
14206,1,0
14207,1,0
14208,1,0
14209,1,0
14210,1,0
14211,3,0
14212,3,0
14213,4,0
14214,5,0
14215,5,0
14216,5,0
14217,5,0
14218,5,0
14219,5,0
14220,5,0
14221,6,0
14222,8,0
14223,8,0
14224,12,0
14225,20,0
14226,28,0
14227,39,0
14228,52,0
14229,102,0
14230,102,0
14231,155,0
14232,205,0
14233,283,0
14234,368,0
14235,451,0
14236,514,1
14237,589,1
14238,647,1
14239,708,1
14240,797,1
14241,868,1
14242,950,1
14243,1039,1
14244,1106,1
14245,1160,1
14246,0,0
14247,0,0
14248,0,0
14249,0,0
14250,0,0
14251,0,0
14252,0,0
14253,0,0
14254,0,0
14255,0,0
14256,0,0
14257,0,0
14258,0,0
14259,0,0
14260,0,0
14261,0,0
14262,0,0
14263,0,0
14264,0,0
14265,0,0
14266,0,0
14267,0,0
14268,0,0
14269,0,0
14270,0,0
14271,0,0
14272,0,0
14273,0,0
14274,0,0
14275,0,0
14276,0,0
14277,0,0
14278,0,0
14279,0,0
14280,0,0
14281,0,0
14282,0,0
14283,0,0
14284,0,0
14285,0,0
14286,0,0
14287,0,0
14288,0,0
14289,0,0
14290,0,0
14291,0,0
14292,0,0
14293,0,0
14294,0,0
14295,0,0
14296,0,0
14297,0,0
14298,0,0
14299,0,0
14300,0,0
14301,0,0
14302,0,0
14303,1,0
14304,1,0
14305,2,0
14306,2,0
14307,2,0
14308,2,0
14309,2,0
14310,2,0
14311,2,1
14312,4,1
14313,4,1
14314,4,1
14315,5,1
14316,5,1
14317,5,1
14318,5,1
14319,5,1
14320,6,1
14321,6,1
14322,6,1
14323,0,0
14324,0,0
14325,0,0
14326,0,0
14327,0,0
14328,0,0
14329,0,0
14330,0,0
14331,0,0
14332,0,0
14333,0,0
14334,0,0
14335,0,0
14336,0,0
14337,0,0
14338,0,0
14339,0,0
14340,0,0
14341,0,0
14342,0,0
14343,0,0
14344,0,0
14345,0,0
14346,0,0
14347,0,0
14348,0,0
14349,0,0
14350,0,0
14351,0,0
14352,0,0
14353,0,0
14354,0,0
14355,0,0
14356,0,0
14357,0,0
14358,0,0
14359,0,0
14360,0,0
14361,0,0
14362,0,0
14363,0,0
14364,0,0
14365,0,0
14366,0,0
14367,0,0
14368,0,0
14369,0,0
14370,0,0
14371,0,0
14372,0,0
14373,0,0
14374,0,0
14375,0,0
14376,0,0
14377,0,0
14378,0,0
14379,0,0
14380,0,0
14381,1,0
14382,1,0
14383,2,0
14384,3,0
14385,3,0
14386,7,1
14387,10,1
14388,10,1
14389,10,1
14390,18,1
14391,27,3
14392,27,3
14393,74,5
14394,98,5
14395,120,5
14396,144,8
14397,184,10
14398,253,10
14399,278,11
14400,0,0
14401,0,0
14402,0,0
14403,0,0
14404,0,0
14405,0,0
14406,0,0
14407,0,0
14408,0,0
14409,0,0
14410,0,0
14411,0,0
14412,0,0
14413,0,0
14414,0,0
14415,0,0
14416,0,0
14417,0,0
14418,0,0
14419,0,0
14420,0,0
14421,0,0
14422,0,0
14423,0,0
14424,0,0
14425,0,0
14426,0,0
14427,0,0
14428,0,0
14429,0,0
14430,0,0
14431,0,0
14432,0,0
14433,0,0
14434,0,0
14435,0,0
14436,0,0
14437,1,0
14438,1,0
14439,1,0
14440,1,0
14441,1,0
14442,1,0
14443,1,0
14444,1,0
14445,1,0
14446,1,0
14447,2,0
14448,2,0
14449,2,0
14450,2,0
14451,2,0
14452,2,0
14453,2,0
14454,2,0
14455,3,0
14456,8,0
14457,8,0
14458,12,0
14459,22,0
14460,30,0
14461,40,1
14462,44,1
14463,51,1
14464,65,1
14465,70,1
14466,89,1
14467,111,1
14468,131,2
14469,135,2
14470,174,2
14471,184,2
14472,210,4
14473,214,4
14474,232,5
14475,238,5
14476,254,6
14477,0,0
14478,0,0
14479,0,0
14480,0,0
14481,0,0
14482,0,0
14483,0,0
14484,0,0
14485,0,0
14486,0,0
14487,0,0
14488,0,0
14489,0,0
14490,0,0
14491,0,0
14492,0,0
14493,0,0
14494,0,0
14495,0,0
14496,0,0
14497,0,0
14498,0,0
14499,0,0
14500,0,0
14501,0,0
14502,0,0
14503,0,0
14504,0,0
14505,0,0
14506,0,0
14507,0,0
14508,0,0
14509,0,0
14510,0,0
14511,0,0
14512,1,0
14513,1,0
14514,1,0
14515,1,0
14516,1,0
14517,1,0
14518,1,0
14519,1,0
14520,1,0
14521,3,0
14522,3,0
14523,3,0
14524,3,0
14525,7,0
14526,7,0
14527,7,0
14528,14,0
14529,14,0
14530,14,0
14531,18,0
14532,26,0
14533,35,0
14534,48,0
14535,67,0
14536,85,0
14537,115,1
14538,136,2
14539,148,2
14540,177,3
14541,201,3
14542,219,3
14543,241,4
14544,259,6
14545,285,7
14546,329,9
14547,354,11
14548,384,11
14549,430,12
14550,483,17
14551,555,18
14552,570,23
14553,599,26
14554,0,0
14555,0,0
14556,0,0
14557,0,0
14558,0,0
14559,0,0
14560,0,0
14561,0,0
14562,0,0
14563,0,0
14564,0,0
14565,0,0
14566,0,0
14567,0,0
14568,0,0
14569,0,0
14570,0,0
14571,0,0
14572,0,0
14573,0,0
14574,0,0
14575,0,0
14576,0,0
14577,0,0
14578,0,0
14579,0,0
14580,0,0
14581,0,0
14582,0,0
14583,0,0
14584,0,0
14585,0,0
14586,0,0
14587,0,0
14588,0,0
14589,1,0
14590,1,0
14591,6,0
14592,15,0
14593,19,0
14594,25,0
14595,32,0
14596,56,0
14597,87,0
14598,108,0
14599,147,0
14600,176,0
14601,205,0
14602,400,0
14603,598,0
14604,702,0
14605,996,0
14606,1090,3
14607,1221,3
14608,1333,3
14609,1463,3
14610,1550,6
14611,1746,7
14612,1914,7
14613,2118,7
14614,2385,7
14615,2621,10
14616,2863,12
14617,3084,14
14618,3369,14
14619,3755,19
14620,4015,23
14621,4284,25
14622,4445,32
14623,4641,39
14624,4863,44
14625,5147,50
14626,5370,59
14627,5550,62
14628,5687,71
14629,5865,76
14630,6086,89
14631,0,0
14632,0,0
14633,0,0
14634,0,0
14635,0,0
14636,0,0
14637,0,0
14638,0,0
14639,0,0
14640,0,0
14641,0,0
14642,0,0
14643,0,0
14644,0,0
14645,0,0
14646,0,0
14647,0,0
14648,0,0
14649,0,0
14650,0,0
14651,0,0
14652,0,0
14653,0,0
14654,0,0
14655,0,0
14656,0,0
14657,0,0
14658,0,0
14659,0,0
14660,0,0
14661,0,0
14662,0,0
14663,0,0
14664,2,0
14665,2,0
14666,4,0
14667,4,0
14668,4,0
14669,6,0
14670,6,0
14671,6,0
14672,12,0
14673,15,0
14674,16,0
14675,16,0
14676,16,0
14677,16,0
14678,16,0
14679,18,0
14680,18,0
14681,18,0
14682,19,0
14683,19,0
14684,22,0
14685,22,0
14686,24,0
14687,39,0
14688,48,0
14689,48,0
14690,52,0
14691,55,0
14692,66,0
14693,84,0
14694,99,0
14695,109,0
14696,131,0
14697,152,0
14698,167,0
14699,179,0
14700,192,1
14701,210,1
14702,231,1
14703,252,1
14704,277,2
14705,298,2
14706,331,2
14707,371,2
14708,0,0
14709,0,0
14710,0,0
14711,0,0
14712,0,0
14713,0,0
14714,0,0
14715,0,0
14716,0,0
14717,0,0
14718,0,0
14719,0,0
14720,0,0
14721,0,0
14722,0,0
14723,0,0
14724,0,0
14725,0,0
14726,0,0
14727,0,0
14728,0,0
14729,0,0
14730,0,0
14731,0,0
14732,0,0
14733,0,0
14734,0,0
14735,0,0
14736,0,0
14737,0,0
14738,0,0
14739,0,0
14740,0,0
14741,0,0
14742,0,0
14743,2,0
14744,2,0
14745,2,0
14746,4,0
14747,4,0
14748,4,0
14749,5,0
14750,5,0
14751,5,0
14752,6,0
14753,6,0
14754,6,0
14755,6,0
14756,16,0
14757,19,0
14758,20,0
14759,28,0
14760,31,0
14761,53,0
14762,136,0
14763,236,0
14764,299,0
14765,454,2
14766,501,3
14767,730,3
14768,776,5
14769,875,6
14770,972,7
14771,1063,8
14772,1201,9
14773,1373,11
14774,1495,12
14775,1597,14
14776,1717,21
14777,1938,26
14778,2118,27
14779,2421,34
14780,2686,40
14781,2818,41
14782,3157,47
14783,3766,53
14784,4035,57
14785,0,0
14786,0,0
14787,0,0
14788,0,0
14789,0,0
14790,0,0
14791,0,0
14792,0,0
14793,0,0
14794,0,0
14795,0,0
14796,0,0
14797,0,0
14798,0,0
14799,0,0
14800,0,0
14801,0,0
14802,0,0
14803,0,0
14804,0,0
14805,0,0
14806,0,0
14807,0,0
14808,0,0
14809,0,0
14810,0,0
14811,0,0
14812,0,0
14813,0,0
14814,0,0
14815,0,0
14816,0,0
14817,0,0
14818,0,0
14819,0,0
14820,0,0
14821,0,0
14822,0,0
14823,0,0
14824,0,0
14825,0,0
14826,0,0
14827,0,0
14828,0,0
14829,0,0
14830,0,0
14831,0,0
14832,0,0
14833,1,0
14834,8,1
14835,11,1
14836,27,1
14837,36,1
14838,43,1
14839,55,1
14840,69,1
14841,86,1
14842,109,1
14843,137,1
14844,200,1
14845,313,3
14846,345,6
14847,345,6
14848,443,8
14849,558,8
14850,674,9
14851,786,14
14852,901,17
14853,989,24
14854,1181,30
14855,1181,30
14856,1317,32
14857,1475,37
14858,1673,41
14859,1801,46
14860,1988,54
14861,2100,55
14862,0,0
14863,0,0
14864,0,0
14865,0,0
14866,0,0
14867,0,0
14868,0,0
14869,0,0
14870,0,0
14871,0,0
14872,0,0
14873,0,0
14874,0,0
14875,0,0
14876,0,0
14877,0,0
14878,0,0
14879,0,0
14880,0,0
14881,0,0
14882,0,0
14883,0,0
14884,0,0
14885,0,0
14886,0,0
14887,0,0
14888,0,0
14889,0,0
14890,0,0
14891,0,0
14892,0,0
14893,0,0
14894,0,0
14895,0,0
14896,0,0
14897,0,0
14898,0,0
14899,0,0
14900,0,0
14901,0,0
14902,0,0
14903,0,0
14904,0,0
14905,0,0
14906,0,0
14907,0,0
14908,0,0
14909,0,0
14910,0,0
14911,0,0
14912,0,0
14913,0,0
14914,0,0
14915,0,0
14916,0,0
14917,0,0
14918,0,0
14919,0,0
14920,1,0
14921,1,0
14922,1,0
14923,1,0
14924,1,0
14925,1,0
14926,1,0
14927,1,0
14928,1,0
14929,1,0
14930,1,0
14931,1,0
14932,1,0
14933,1,0
14934,1,0
14935,1,0
14936,1,0
14937,2,0
14938,2,0
14939,0,0
14940,0,0
14941,0,0
14942,0,0
14943,0,0
14944,0,0
14945,0,0
14946,0,0
14947,0,0
14948,0,0
14949,0,0
14950,0,0
14951,0,0
14952,0,0
14953,0,0
14954,0,0
14955,0,0
14956,0,0
14957,0,0
14958,0,0
14959,0,0
14960,0,0
14961,0,0
14962,0,0
14963,0,0
14964,0,0
14965,0,0
14966,0,0
14967,0,0
14968,0,0
14969,0,0
14970,0,0
14971,0,0
14972,0,0
14973,0,0
14974,0,0
14975,0,0
14976,0,0
14977,0,0
14978,0,0
14979,0,0
14980,0,0
14981,0,0
14982,0,0
14983,0,0
14984,0,0
14985,1,0
14986,1,0
14987,1,0
14988,5,0
14989,5,0
14990,6,0
14991,6,0
14992,6,0
14993,8,0
14994,9,0
14995,11,0
14996,11,0
14997,13,0
14998,18,1
14999,22,1
15000,22,1
15001,27,2
15002,37,3
15003,41,3
15004,52,3
15005,56,3
15006,59,3
15007,64,3
15008,65,3
15009,69,3
15010,77,3
15011,92,3
15012,96,3
15013,104,3
15014,113,5
15015,115,5
15016,0,0
15017,0,0
15018,0,0
15019,0,0
15020,0,0
15021,0,0
15022,0,0
15023,0,0
15024,0,0
15025,0,0
15026,0,0
15027,0,0
15028,0,0
15029,0,0
15030,0,0
15031,0,0
15032,0,0
15033,0,0
15034,0,0
15035,0,0
15036,0,0
15037,0,0
15038,0,0
15039,0,0
15040,0,0
15041,0,0
15042,0,0
15043,0,0
15044,0,0
15045,0,0
15046,0,0
15047,0,0
15048,0,0
15049,0,0
15050,0,0
15051,0,0
15052,0,0
15053,0,0
15054,0,0
15055,0,0
15056,0,0
15057,0,0
15058,0,0
15059,0,0
15060,1,0
15061,1,0
15062,6,0
15063,7,0
15064,11,0
15065,11,0
15066,15,0
15067,28,0
15068,38,0
15069,43,0
15070,86,0
15071,117,0
15072,145,0
15073,234,0
15074,234,3
15075,318,5
15076,363,5
15077,395,5
15078,416,7
15079,480,9
15080,580,9
15081,635,11
15082,671,16
15083,852,18
15084,950,24
15085,1065,30
15086,1323,38
15087,1414,55
15088,1595,61
15089,1746,73
15090,2281,83
15091,2561,92
15092,2954,107
15093,0,0
15094,0,0
15095,0,0
15096,0,0
15097,0,0
15098,0,0
15099,0,0
15100,0,0
15101,1,0
15102,1,0
15103,1,0
15104,2,1
15105,2,1
15106,2,1
15107,2,1
15108,2,1
15109,3,1
15110,3,1
15111,3,1
15112,3,1
15113,3,1
15114,3,1
15115,3,1
15116,3,1
15117,3,1
15118,3,1
15119,3,1
15120,3,1
15121,3,1
15122,3,1
15123,3,1
15124,3,1
15125,3,1
15126,3,1
15127,3,1
15128,3,1
15129,3,1
15130,3,1
15131,3,1
15132,3,1
15133,3,1
15134,3,1
15135,3,1
15136,3,1
15137,5,1
15138,6,1
15139,10,1
15140,20,1
15141,33,1
15142,49,1
15143,52,2
15144,64,5
15145,111,8
15146,140,11
15147,142,12
15148,187,12
15149,202,19
15150,217,17
15151,230,18
15152,307,19
15153,380,25
15154,462,33
15155,552,35
15156,636,38
15157,707,45
15158,803,54
15159,1075,68
15160,1418,71
15161,1546,78
15162,2084,88
15163,2311,96
15164,2633,107
15165,3018,136
15166,3094,144
15167,3246,152
15168,3660,163
15169,3764,177
15170,0,0
15171,0,0
15172,0,0
15173,0,0
15174,0,0
15175,0,0
15176,0,0
15177,0,0
15178,0,0
15179,0,0
15180,0,0
15181,0,0
15182,0,0
15183,0,0
15184,0,0
15185,0,0
15186,0,0
15187,0,0
15188,0,0
15189,0,0
15190,0,0
15191,0,0
15192,0,0
15193,0,0
15194,0,0
15195,0,0
15196,0,0
15197,0,0
15198,0,0
15199,0,0
15200,0,0
15201,0,0
15202,0,0
15203,0,0
15204,0,0
15205,0,0
15206,0,0
15207,0,0
15208,0,0
15209,0,0
15210,0,0
15211,0,0
15212,1,0
15213,1,0
15214,5,0
15215,5,0
15216,11,0
15217,16,0
15218,22,0
15219,31,0
15220,49,1
15221,68,2
15222,103,3
15223,119,3
15224,177,4
15225,238,5
15226,251,5
15227,355,5
15228,425,5
15229,536,5
15230,634,7
15231,749,8
15232,901,10
15233,1051,14
15234,1221,16
15235,1389,16
15236,1638,18
15237,1862,22
15238,2055,31
15239,2311,33
15240,2554,43
15241,2946,57
15242,3383,71
15243,3627,79
15244,4102,94
15245,4413,107
15246,4848,129
15247,0,0
15248,0,0
15249,0,0
15250,0,0
15251,0,0
15252,0,0
15253,0,0
15254,0,0
15255,0,0
15256,0,0
15257,0,0
15258,0,0
15259,0,0
15260,0,0
15261,0,0
15262,0,0
15263,0,0
15264,0,0
15265,0,0
15266,0,0
15267,0,0
15268,0,0
15269,0,0
15270,0,0
15271,0,0
15272,0,0
15273,0,0
15274,0,0
15275,0,0
15276,0,0
15277,0,0
15278,0,0
15279,0,0
15280,0,0
15281,0,0
15282,0,0
15283,0,0
15284,0,0
15285,0,0
15286,0,0
15287,2,0
15288,2,0
15289,5,0
15290,8,0
15291,13,0
15292,20,0
15293,30,0
15294,30,0
15295,41,0
15296,59,0
15297,59,0
15298,112,0
15299,169,0
15300,245,0
15301,331,0
15302,448,1
15303,448,2
15304,785,3
15305,1020,6
15306,1280,12
15307,1600,14
15308,2060,23
15309,2362,33
15310,2995,43
15311,3544,60
15312,4268,76
15313,5170,100
15314,5962,119
15315,6408,140
15316,7443,160
15317,8251,187
15318,9034,209
15319,9886,246
15320,10524,266
15321,11278,295
15322,11730,311
15323,12442,345
15324,0,0
15325,0,0
15326,0,0
15327,0,0
15328,0,0
15329,0,0
15330,0,0
15331,0,0
15332,0,0
15333,0,0
15334,0,0
15335,0,0
15336,0,0
15337,0,0
15338,0,0
15339,0,0
15340,0,0
15341,0,0
15342,0,0
15343,0,0
15344,0,0
15345,0,0
15346,0,0
15347,0,0
15348,0,0
15349,0,0
15350,0,0
15351,0,0
15352,0,0
15353,0,0
15354,0,0
15355,0,0
15356,0,0
15357,0,0
15358,0,0
15359,0,0
15360,0,0
15361,0,0
15362,1,0
15363,3,0
15364,3,0
15365,7,0
15366,8,0
15367,8,0
15368,8,0
15369,8,0
15370,15,0
15371,18,0
15372,24,0
15373,262,0
15374,262,0
15375,320,0
15376,337,0
15377,401,0
15378,439,0
15379,439,0
15380,452,0
15381,460,0
15382,470,0
15383,481,0
15384,494,0
15385,501,0
15386,526,0
15387,537,0
15388,549,0
15389,562,0
15390,590,1
15391,634,1
15392,693,1
15393,781,2
15394,835,2
15395,949,3
15396,1075,3
15397,1325,3
15398,1604,4
15399,1832,4
15400,2057,6
15401,0,0
15402,0,0
15403,0,0
15404,0,0
15405,0,0
15406,0,0
15407,0,0
15408,0,0
15409,0,0
15410,0,0
15411,0,0
15412,0,0
15413,0,0
15414,0,0
15415,0,0
15416,0,0
15417,0,0
15418,0,0
15419,0,0
15420,0,0
15421,0,0
15422,0,0
15423,0,0
15424,0,0
15425,0,0
15426,0,0
15427,0,0
15428,0,0
15429,0,0
15430,0,0
15431,0,0
15432,0,0
15433,0,0
15434,0,0
15435,0,0
15436,1,0
15437,1,0
15438,3,0
15439,3,0
15440,3,0
15441,3,0
15442,3,0
15443,4,0
15444,6,0
15445,9,0
15446,9,0
15447,15,0
15448,15,0
15449,25,0
15450,45,0
15451,49,0
15452,89,0
15453,123,0
15454,131,0
15455,158,0
15456,184,0
15457,260,0
15458,277,0
15459,308,0
15460,367,0
15461,433,3
15462,576,7
15463,794,11
15464,906,17
15465,1029,23
15466,1292,26
15467,1452,37
15468,1815,43
15469,2109,65
15470,2245,82
15471,2460,92
15472,2738,115
15473,3183,133
15474,3613,146
15475,3864,151
15476,4057,176
15477,4417,197
15478,0,0
15479,0,0
15480,0,0
15481,0,0
15482,0,0
15483,0,0
15484,0,0
15485,0,0
15486,0,0
15487,2,0
15488,2,0
15489,2,0
15490,2,0
15491,2,0
15492,2,0
15493,2,0
15494,2,0
15495,2,0
15496,2,0
15497,2,0
15498,2,0
15499,2,0
15500,2,0
15501,2,0
15502,2,0
15503,2,0
15504,2,0
15505,2,0
15506,2,0
15507,2,0
15508,2,0
15509,2,0
15510,2,0
15511,2,0
15512,2,0
15513,2,0
15514,2,0
15515,2,0
15516,2,0
15517,2,0
15518,3,0
15519,3,0
15520,3,0
15521,4,0
15522,13,0
15523,13,0
15524,17,0
15525,17,0
15526,20,0
15527,20,0
15528,28,0
15529,45,0
15530,59,0
15531,63,0
15532,90,0
15533,114,0
15534,147,0
15535,199,1
15536,253,1
15537,306,1
15538,367,1
15539,438,1
15540,495,1
15541,658,3
15542,840,3
15543,1036,4
15544,1264,4
15545,1534,8
15546,1836,9
15547,2337,17
15548,2777,24
15549,3548,30
15550,4149,34
15551,4731,43
15552,5389,45
15553,6343,47
15554,7497,58
15555,0,0
15556,0,0
15557,0,0
15558,0,0
15559,0,0
15560,0,0
15561,0,0
15562,0,0
15563,0,0
15564,0,0
15565,0,0
15566,0,0
15567,0,0
15568,0,0
15569,0,0
15570,0,0
15571,0,0
15572,0,0
15573,0,0
15574,0,0
15575,0,0
15576,0,0
15577,0,0
15578,0,0
15579,0,0
15580,0,0
15581,0,0
15582,0,0
15583,0,0
15584,0,0
15585,0,0
15586,0,0
15587,0,0
15588,0,0
15589,0,0
15590,0,0
15591,0,0
15592,0,0
15593,0,0
15594,0,0
15595,0,0
15596,0,0
15597,0,0
15598,0,0
15599,0,0
15600,0,0
15601,0,0
15602,0,0
15603,0,0
15604,0,0
15605,0,0
15606,0,0
15607,1,0
15608,1,0
15609,5,0
15610,7,0
15611,8,0
15612,8,0
15613,17,0
15614,17,0
15615,19,0
15616,36,0
15617,40,0
15618,41,0
15619,50,0
15620,54,0
15621,60,0
15622,70,0
15623,70,0
15624,75,0
15625,82,0
15626,84,0
15627,89,0
15628,102,0
15629,104,0
15630,105,0
15631,105,0
15632,0,0
15633,0,0
15634,0,0
15635,0,0
15636,0,0
15637,0,0
15638,0,0
15639,0,0
15640,0,0
15641,0,0
15642,0,0
15643,0,0
15644,0,0
15645,0,0
15646,0,0
15647,0,0
15648,0,0
15649,0,0
15650,0,0
15651,0,0
15652,0,0
15653,0,0
15654,0,0
15655,0,0
15656,0,0
15657,0,0
15658,0,0
15659,0,0
15660,0,0
15661,0,0
15662,0,0
15663,0,0
15664,0,0
15665,0,0
15666,0,0
15667,0,0
15668,0,0
15669,0,0
15670,0,0
15671,0,0
15672,0,0
15673,0,0
15674,0,0
15675,0,0
15676,0,0
15677,0,0
15678,0,0
15679,0,0
15680,0,0
15681,0,0
15682,0,0
15683,0,0
15684,0,0
15685,0,0
15686,0,0
15687,0,0
15688,0,0
15689,0,0
15690,0,0
15691,0,0
15692,0,0
15693,0,0
15694,0,0
15695,2,0
15696,2,0
15697,2,0
15698,2,0
15699,2,0
15700,7,0
15701,8,0
15702,8,0
15703,9,0
15704,9,0
15705,9,0
15706,10,0
15707,10,0
15708,11,0
15709,0,0
15710,0,0
15711,0,0
15712,0,0
15713,0,0
15714,0,0
15715,0,0
15716,0,0
15717,0,0
15718,0,0
15719,0,0
15720,0,0
15721,0,0
15722,0,0
15723,0,0
15724,0,0
15725,0,0
15726,0,0
15727,0,0
15728,0,0
15729,0,0
15730,0,0
15731,0,0
15732,0,0
15733,0,0
15734,0,0
15735,0,0
15736,0,0
15737,0,0
15738,0,0
15739,0,0
15740,0,0
15741,0,0
15742,0,0
15743,0,0
15744,0,0
15745,0,0
15746,0,0
15747,0,0
15748,0,0
15749,0,0
15750,0,0
15751,0,0
15752,0,0
15753,0,0
